timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.013541,-0.252609,0.639449,1,1,1,1,1
-360,3.05164,-0.269123,0.621412,1,1,1,1,1
-320,3.090067,-0.286768,0.603009,1,1,1,1,1
-280,3.129343,-0.30543,0.585912,1,1,1,1,1
-240,3.170271,-0.320335,0.56646,1,1,1,1,1
-200,3.212757,-0.335797,0.547529,1,1,1,1,1
-160,3.258618,-0.347388,0.529354,1,1,1,1,1
-120,3.307033,-0.357207,0.511702,1,1,1,1,1
-80,3.35563,-0.366115,0.490207,1,1,1,1,1
-40,3.404276,-0.377545,0.470025,1,1,1,1,1
0,3.453202,-0.386678,0.449366,1,1,1,1,1
