timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.481582,0.771265,0.517347,0,1,1,1,1
-360,1.502456,0.757,0.51367,0,1,1,1,1
-320,1.522369,0.741523,0.511206,0,1,1,1,1
-280,1.543671,0.727267,0.507899,0,1,1,1,1
-240,1.56192,0.704727,0.508054,0,1,1,1,1
-200,1.587831,0.68814,0.511451,0,1,1,1,1
-160,1.609206,0.666238,0.508576,0,1,1,1,1
-120,1.633754,0.646439,0.50913,0,1,1,1,1
-80,1.654433,0.62274,0.507128,0,1,1,1,1
-40,1.675023,0.599827,0.505306,0,1,1,1,1
0,1.698675,0.580831,0.503288,0,1,1,1,1
