timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.846146,0.385143,0.711891,0,1,1,1,1
-360,2.85641,0.372533,0.706276,0,1,1,1,1
-320,2.868471,0.363541,0.701656,0,1,1,1,1
-280,2.881067,0.352722,0.697931,0,1,1,1,1
-240,2.895534,0.344682,0.692501,0,1,1,1,1
-200,2.910113,0.337403,0.686175,0,1,1,1,1
-160,2.923594,0.328146,0.681356,0,1,1,1,1
-120,2.935273,0.319117,0.675584,0,1,1,1,1
-80,2.943804,0.307698,0.672338,0,1,1,1,1
-40,2.952928,0.295777,0.6692,0,1,1,1,1
0,2.96409,0.280163,0.670162,0,1,1,1,1
