timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.384896,-0.225337,-0.15122,0,1,1,1,1
-360,1.427039,-0.222221,-0.132996,0,1,1,1,1
-320,1.468019,-0.218414,-0.114425,0,1,1,1,1
-280,1.509778,-0.211893,-0.098905,0,1,1,1,1
-240,1.549121,-0.196221,-0.087325,0,1,1,1,1
-200,1.586457,-0.187995,-0.069199,0,1,1,1,1
-160,1.622995,-0.171771,-0.058196,0,1,1,1,1
-120,1.659338,-0.158048,-0.045339,0,1,1,1,1
-80,1.699041,-0.152334,-0.036431,0,1,1,1,1
-40,1.737238,-0.14186,-0.026756,0,1,1,1,1
0,1.775175,-0.130286,-0.016973,0,1,1,1,1
