timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.248917,-0.015194,-0.408926,0,0,0,0,0
-360,2.27133,-0.003921,-0.386075,0,0,0,0,0
-320,2.28977,0.005744,-0.367053,0,0,0,0,0
-280,2.306852,0.012306,-0.352816,0,0,0,0,0
-240,2.325614,0.018288,-0.341705,0,0,0,0,0
-200,2.340678,0.028324,-0.327578,0,0,0,0,0
-160,2.359414,0.032219,-0.315248,0,0,0,0,0
-120,2.366913,0.039997,-0.314235,0,0,0,0,0
-80,2.345766,0.028608,-0.329883,0,0,0,0,0
-40,2.318057,0.027435,-0.341654,0,0,0,0,0
0,2.290433,0.028198,-0.355238,0,0,0,0,0
