timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.39316,0.269522,0.424372,1,1,1,1,1
-360,3.389994,0.25114,0.416819,1,1,1,1,1
-320,3.386137,0.236651,0.413931,1,1,1,1,1
-280,3.384552,0.226961,0.410578,1,1,1,1,1
-240,3.381838,0.218408,0.405789,1,1,1,1,1
-200,3.378858,0.209858,0.400969,1,1,1,1,1
-160,3.375872,0.201114,0.396886,1,1,1,1,1
-120,3.370338,0.193916,0.39031,1,1,1,1,1
-80,3.362024,0.186449,0.37993,1,1,1,1,1
-40,3.352951,0.177003,0.366139,1,1,1,1,1
0,3.341886,0.161687,0.354115,1,1,1,1,1
