timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.96633,-0.701242,-0.497349,1,1,1,1,1
-360,0.967328,-0.700461,-0.496413,1,1,1,1,1
-320,0.968211,-0.699822,-0.495565,1,1,1,1,1
-280,0.96917,-0.699206,-0.49466,1,1,1,1,1
-240,0.968634,-0.699393,-0.494382,1,1,1,1,1
-200,0.963347,-0.700233,-0.495049,1,1,1,1,1
-160,0.955158,-0.699791,-0.497965,1,1,1,1,1
-120,0.945128,-0.69822,-0.503126,1,1,1,1,1
-80,0.93164,-0.697761,-0.508201,1,1,1,1,1
-40,0.91676,-0.694277,-0.515463,1,1,1,1,1
0,0.901387,-0.691052,-0.523556,1,1,1,1,1
