timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.746973,-0.38619,1.026858,0,0,1,1,1
-360,4.791711,-0.387573,1.014022,0,0,1,1,1
-320,4.840329,-0.387055,1.003375,0,0,1,1,1
-280,4.889249,-0.385101,0.984568,0,0,1,1,1
-240,4.9409,-0.379463,0.971852,0,0,1,1,1
-200,4.970126,-0.376983,0.955178,0,0,1,1,1
-160,4.925926,-0.380554,0.949862,0,0,1,1,1
-120,4.895875,-0.373023,0.944364,0,0,1,1,1
-80,4.876337,-0.373655,0.940966,0,0,1,1,1
-40,4.869365,-0.373565,0.938083,0,0,1,1,1
0,4.86741,-0.374633,0.938264,0,0,1,1,1
