timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.879855,-0.338414,2.172242,1,1,1,1,1
-360,4.894462,-0.326512,2.159192,1,1,1,1,1
-320,4.893966,-0.312827,2.141283,1,1,1,1,1
-280,4.884158,-0.298901,2.119392,1,1,1,1,1
-240,4.873076,-0.283434,2.095337,1,1,1,1,1
-200,4.862122,-0.26717,2.071399,1,1,1,1,1
-160,4.852373,-0.249818,2.048588,1,1,1,1,1
-120,4.843497,-0.233079,2.026644,1,1,1,1,1
-80,4.834825,-0.218961,2.004913,1,1,1,1,1
-40,4.826439,-0.205876,1.984175,1,1,1,1,1
0,4.816499,-0.193798,1.962262,1,1,1,1,1
