timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.916757,1.588716,-0.82641,0,1,1,1,1
-360,3.934315,1.574602,-0.814133,0,1,1,1,1
-320,3.95143,1.559467,-0.802473,0,1,1,1,1
-280,3.970303,1.545697,-0.791962,0,1,1,1,1
-240,3.988984,1.531214,-0.782016,0,1,1,1,1
-200,4.005541,1.515084,-0.770765,0,1,1,1,1
-160,4.022738,1.499545,-0.759552,0,1,1,1,1
-120,4.040923,1.48468,-0.750159,0,1,1,1,1
-80,4.057616,1.471935,-0.740662,0,1,1,1,1
-40,4.070445,1.458591,-0.730464,0,1,1,1,1
0,4.0803,1.44533,-0.722949,0,1,1,1,1
