timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.823893,-0.58325,0.179829,1,1,1,1,1
-360,0.839371,-0.575219,0.182426,1,1,1,1,1
-320,0.85486,-0.566501,0.185346,1,1,1,1,1
-280,0.872392,-0.561236,0.187819,1,1,1,1,1
-240,0.89016,-0.555868,0.190798,1,1,1,1,1
-200,0.908341,-0.554386,0.195615,1,1,1,1,1
-160,0.926124,-0.55174,0.199973,1,1,1,1,1
-120,0.942756,-0.546118,0.203303,1,1,1,1,1
-80,0.95789,-0.538775,0.208911,1,1,1,1,1
-40,0.976043,-0.528899,0.212178,1,1,1,1,1
0,0.995072,-0.518135,0.216392,1,1,1,1,1
