timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.906822,0.580397,-0.519682,1,1,1,1,1
-360,2.898004,0.56847,-0.507077,1,1,1,1,1
-320,2.890143,0.55637,-0.49541,1,1,1,1,1
-280,2.882727,0.545024,-0.48453,1,1,1,1,1
-240,2.893331,0.540574,-0.474363,1,1,1,1,1
-200,2.904068,0.537422,-0.46739,1,1,1,1,1
-160,2.911915,0.533867,-0.461391,1,1,1,1,1
-120,2.918956,0.530633,-0.456329,1,1,1,1,1
-80,2.9248,0.525805,-0.44923,1,1,1,1,1
-40,2.916903,0.517964,-0.440783,1,1,1,1,1
0,2.906376,0.50887,-0.429175,1,1,1,1,1
