timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.571755,-0.167992,-0.994691,1,1,1,1,1
-360,2.56323,-0.165581,-1.016707,1,1,1,1,1
-320,2.560031,-0.158823,-1.048439,1,1,1,1,1
-280,2.557524,-0.144306,-1.080127,1,1,1,1,1
-240,2.553405,-0.131848,-1.110585,1,1,1,1,1
-200,2.566905,-0.126605,-1.107433,1,1,1,1,1
-160,2.579352,-0.129329,-1.089059,1,1,1,1,1
-120,2.589713,-0.13135,-1.071776,1,1,1,1,1
-80,2.60056,-0.132106,-1.054353,1,1,1,1,1
-40,2.612303,-0.131643,-1.037951,1,1,1,1,1
0,2.622868,-0.134694,-1.022674,1,1,1,1,1
