timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.650529,0.554775,-0.242153,1,1,1,1,1
-360,3.650673,0.553382,-0.229031,1,1,1,1,1
-320,3.650191,0.551729,-0.214722,1,1,1,1,1
-280,3.646329,0.551157,-0.201234,1,1,1,1,1
-240,3.641375,0.550355,-0.188403,1,1,1,1,1
-200,3.638138,0.54943,-0.177453,1,1,1,1,1
-160,3.63459,0.548404,-0.167879,1,1,1,1,1
-120,3.632174,0.547609,-0.159228,1,1,1,1,1
-80,3.629837,0.546699,-0.15081,1,1,1,1,1
-40,3.627035,0.546956,-0.142412,1,1,1,1,1
0,3.624772,0.547053,-0.133567,1,1,1,1,1
