timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.719694,-1.286156,-0.514458,1,1,1,1,1
-360,1.72758,-1.275548,-0.504973,1,1,1,1,1
-320,1.731541,-1.264827,-0.498428,1,1,1,1,1
-280,1.736238,-1.254545,-0.491487,1,1,1,1,1
-240,1.742128,-1.244361,-0.485317,1,1,1,1,1
-200,1.749043,-1.234035,-0.481138,1,1,1,1,1
-160,1.755113,-1.224459,-0.474963,1,1,1,1,1
-120,1.75966,-1.213959,-0.469169,1,1,1,1,1
-80,1.765583,-1.203279,-0.464114,1,1,1,1,1
-40,1.768631,-1.191399,-0.459164,1,1,1,1,1
0,1.773745,-1.180608,-0.454045,1,1,1,1,1
