timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.413638,-0.863526,-0.431242,1,1,1,1,1
-360,1.398936,-0.855754,-0.459783,1,1,1,1,1
-320,1.405492,-0.844654,-0.465133,1,1,1,1,1
-280,1.431244,-0.83656,-0.451977,1,1,1,1,1
-240,1.455704,-0.828207,-0.440651,1,1,1,1,1
-200,1.478673,-0.819804,-0.430595,1,1,1,1,1
-160,1.500404,-0.811602,-0.421995,1,1,1,1,1
-120,1.518649,-0.802087,-0.412762,1,1,1,1,1
-80,1.535644,-0.793486,-0.402588,1,1,1,1,1
-40,1.552333,-0.78524,-0.392643,1,1,1,1,1
0,1.569266,-0.777376,-0.384573,1,1,1,1,1
