timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.1935,-0.424919,-0.537366,0,1,1,1,1
-360,2.201885,-0.398902,-0.527638,0,1,1,1,1
-320,2.211647,-0.374107,-0.517655,0,1,1,1,1
-280,2.222227,-0.350583,-0.508046,0,1,1,1,1
-240,2.234275,-0.329095,-0.498278,0,1,1,1,1
-200,2.245611,-0.309283,-0.487802,0,1,1,1,1
-160,2.257402,-0.291101,-0.480559,0,1,1,1,1
-120,2.268674,-0.275274,-0.474497,0,1,1,1,1
-80,2.279579,-0.262326,-0.468321,0,1,1,1,1
-40,2.288949,-0.251779,-0.464039,0,1,1,1,1
0,2.296499,-0.241298,-0.459809,0,1,1,1,1
