timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.602287,0.667995,0.600071,1,1,1,1,1
-360,1.651017,0.657104,0.579652,1,1,1,1,1
-320,1.700036,0.64651,0.559848,1,1,1,1,1
-280,1.7483,0.636843,0.537744,1,1,1,1,1
-240,1.797214,0.624746,0.518459,1,1,1,1,1
-200,1.847201,0.614079,0.5012,1,1,1,1,1
-160,1.896946,0.601218,0.484736,1,1,1,1,1
-120,1.947014,0.589228,0.46859,1,1,1,1,1
-80,1.996601,0.576188,0.451858,1,1,1,1,1
-40,2.045471,0.561967,0.434118,1,1,1,1,1
0,2.093436,0.546697,0.414742,1,1,1,1,1
