timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.151312,1.209684,-0.16158,1,1,1,1,1
-360,4.150654,1.208885,-0.157789,1,1,1,1,1
-320,4.150552,1.207772,-0.154419,1,1,1,1,1
-280,4.150494,1.207275,-0.150822,1,1,1,1,1
-240,4.149907,1.206676,-0.14682,1,1,1,1,1
-200,4.149003,1.206289,-0.143195,1,1,1,1,1
-160,4.151337,1.206586,-0.137259,1,1,1,1,1
-120,4.156709,1.203046,-0.128149,1,1,1,1,1
-80,4.159796,1.195178,-0.11692,1,1,1,1,1
-40,4.161841,1.189145,-0.103382,1,1,1,1,1
0,4.162631,1.181041,-0.090229,1,1,1,1,1
