timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.656648,0.386655,-0.076497,1,1,1,1,1
-360,0.685737,0.388006,-0.067097,1,1,1,1,1
-320,0.718406,0.392845,-0.052437,1,1,1,1,1
-280,0.751348,0.399146,-0.038172,1,1,1,1,1
-240,0.782802,0.391638,-0.024392,1,1,1,1,1
-200,0.812769,0.375937,-0.010963,1,1,1,1,1
-160,0.843637,0.363178,0.005358,1,1,1,1,1
-120,0.876393,0.352359,0.019779,1,1,1,1,1
-80,0.907866,0.336658,0.033406,1,1,1,1,1
-40,0.935822,0.31713,0.050661,1,1,1,1,1
0,0.966097,0.296228,0.064915,1,1,1,1,1
