timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.812016,-1.302655,0.290855,0,1,1,1,1
-360,1.845009,-1.260227,0.290005,0,1,1,1,1
-320,1.840402,-1.278585,0.280516,0,1,1,1,1
-280,1.823674,-1.318503,0.287567,0,1,1,1,1
-240,1.809553,-1.351666,0.291085,0,1,1,1,1
-200,1.800039,-1.381288,0.296683,0,1,1,1,1
-160,1.794732,-1.412273,0.30022,0,1,1,1,1
-120,1.816406,-1.398691,0.307549,0,1,1,1,1
-80,1.839086,-1.371787,0.318861,0,1,1,1,1
-40,1.867388,-1.345985,0.33139,0,1,1,1,1
0,1.899128,-1.319278,0.345203,0,1,1,1,1
