timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.810831,0.162037,0.631565,0,0,1,1,1
-360,2.819489,0.171402,0.637692,0,0,1,1,1
-320,2.820985,0.173729,0.638843,0,0,1,1,1
-280,2.82079,0.173151,0.638293,0,0,1,1,1
-240,2.820605,0.172544,0.637787,0,0,1,1,1
-200,2.822612,0.172245,0.63569,0,0,1,1,1
-160,2.830012,0.172532,0.634186,0,0,1,1,1
-120,2.839576,0.175664,0.630941,0,0,1,1,1
-80,2.851795,0.179231,0.626457,0,0,1,1,1
-40,2.8668,0.185057,0.625045,0,0,1,1,1
0,2.884054,0.182113,0.621873,0,0,1,1,1
