timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.630624,0.093817,0.704658,1,1,1,1,1
-360,1.64887,0.096997,0.703602,1,1,1,1,1
-320,1.665946,0.098493,0.703609,1,1,1,1,1
-280,1.65122,0.091811,0.705183,1,1,1,1,1
-240,1.627617,0.082714,0.71045,1,1,1,1,1
-200,1.59819,0.076238,0.712225,1,1,1,1,1
-160,1.568083,0.060393,0.715063,1,1,1,1,1
-120,1.536083,0.049228,0.716429,1,1,1,1,1
-80,1.503334,0.042405,0.717908,1,1,1,1,1
-40,1.513866,0.05696,0.706237,1,1,1,1,1
0,1.536068,0.062498,0.704849,1,1,1,1,1
