timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.048386,0.050396,0.694572,1,1,1,1,1
-360,2.058539,0.044681,0.686081,1,1,1,1,1
-320,2.069463,0.039654,0.677461,1,1,1,1,1
-280,2.08102,0.032907,0.667433,1,1,1,1,1
-240,2.093742,0.02685,0.65528,1,1,1,1,1
-200,2.107763,0.019162,0.64765,1,1,1,1,1
-160,2.121221,0.007987,0.646935,1,1,1,1,1
-120,2.134417,-0.003315,0.645441,1,1,1,1,1
-80,2.148875,-0.012889,0.644887,1,1,1,1,1
-40,2.163796,-0.02179,0.645014,1,1,1,1,1
0,2.177625,-0.032213,0.64392,1,1,1,1,1
