timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.675418,0.14687,-0.508902,1,1,1,1,1
-360,1.71986,0.117317,-0.501802,1,1,1,1,1
-320,1.766485,0.090813,-0.497575,1,1,1,1,1
-280,1.813999,0.066524,-0.489882,1,1,1,1,1
-240,1.860522,0.040958,-0.480724,1,1,1,1,1
-200,1.905583,0.013298,-0.470231,1,1,1,1,1
-160,1.953812,-0.008893,-0.460951,1,1,1,1,1
-120,2.000441,-0.035302,-0.45475,1,1,1,1,1
-80,2.048144,-0.060124,-0.450163,1,1,1,1,1
-40,2.095757,-0.08347,-0.441543,1,1,1,1,1
0,2.142539,-0.108366,-0.433096,1,1,1,1,1
