timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.212518,-1.487452,-0.923272,1,1,1,1,1
-360,2.214273,-1.471309,-0.912999,1,1,1,1,1
-320,2.217111,-1.453826,-0.901896,1,1,1,1,1
-280,2.220666,-1.435795,-0.891537,1,1,1,1,1
-240,2.231436,-1.423811,-0.882842,1,1,1,1,1
-200,2.245756,-1.419029,-0.87667,1,1,1,1,1
-160,2.249132,-1.410561,-0.866126,1,1,1,1,1
-120,2.24166,-1.398055,-0.856173,1,1,1,1,1
-80,2.233735,-1.384927,-0.846954,1,1,1,1,1
-40,2.223555,-1.374089,-0.836979,1,1,1,1,1
0,2.211818,-1.363828,-0.827482,1,1,1,1,1
