timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.159818,-0.339187,1.776132,0,1,1,1,1
-360,5.160153,-0.313409,1.755699,0,1,1,1,1
-320,5.153909,-0.289903,1.733126,0,1,1,1,1
-280,5.148104,-0.264998,1.711817,0,1,1,1,1
-240,5.153196,-0.242683,1.68798,0,1,1,1,1
-200,5.156474,-0.219622,1.664621,0,1,1,1,1
-160,5.159344,-0.197022,1.640646,0,1,1,1,1
-120,5.160062,-0.17538,1.619997,0,1,1,1,1
-80,5.158554,-0.156635,1.603141,0,1,1,1,1
-40,5.156206,-0.143366,1.588134,0,1,1,1,1
0,5.150925,-0.129972,1.569125,0,1,1,1,1
