timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.067758,0.625916,0.752779,1,1,1,1,1
-360,2.064586,0.622441,0.749671,1,1,1,1,1
-320,2.061497,0.617848,0.745077,1,1,1,1,1
-280,2.057955,0.612818,0.739904,1,1,1,1,1
-240,2.054049,0.607597,0.733425,1,1,1,1,1
-200,2.05024,0.602068,0.725932,1,1,1,1,1
-160,2.046804,0.597484,0.717285,1,1,1,1,1
-120,2.042792,0.591345,0.709394,1,1,1,1,1
-80,2.039876,0.585681,0.70098,1,1,1,1,1
-40,2.035476,0.578829,0.693014,1,1,1,1,1
0,2.032156,0.571771,0.68421,1,1,1,1,1
