timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.814749,0.990085,-0.404653,0,1,1,1,1
-360,1.801239,0.976273,-0.392938,0,1,1,1,1
-320,1.791104,0.960156,-0.379103,0,1,1,1,1
-280,1.779589,0.943199,-0.364207,0,1,1,1,1
-240,1.766696,0.924341,-0.349214,0,1,1,1,1
-200,1.757029,0.901409,-0.341093,0,1,1,1,1
-160,1.748114,0.879089,-0.332346,0,1,1,1,1
-120,1.738851,0.855171,-0.325705,0,1,1,1,1
-80,1.726879,0.833242,-0.315788,0,1,1,1,1
-40,1.719397,0.810018,-0.306983,0,1,1,1,1
0,1.709616,0.789553,-0.29771,0,1,1,1,1
