timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.788918,-0.895107,-0.177116,1,1,1,1,1
-360,1.7678,-0.872586,-0.184071,1,1,1,1,1
-320,1.748005,-0.847017,-0.180099,1,1,1,1,1
-280,1.729164,-0.820554,-0.170859,1,1,1,1,1
-240,1.728435,-0.790329,-0.16164,1,1,1,1,1
-200,1.737041,-0.764771,-0.152156,1,1,1,1,1
-160,1.743965,-0.743724,-0.143669,1,1,1,1,1
-120,1.746037,-0.721784,-0.136122,1,1,1,1,1
-80,1.733742,-0.696645,-0.129172,1,1,1,1,1
-40,1.717782,-0.670355,-0.120163,1,1,1,1,1
0,1.702551,-0.643511,-0.111121,1,1,1,1,1
