timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.165772,-0.600663,-0.15985,1,1,1,1,1
-360,2.163765,-0.581434,-0.151392,1,1,1,1,1
-320,2.161016,-0.563498,-0.142752,1,1,1,1,1
-280,2.158558,-0.544972,-0.134477,1,1,1,1,1
-240,2.15663,-0.527279,-0.124271,1,1,1,1,1
-200,2.151876,-0.507777,-0.117427,1,1,1,1,1
-160,2.149215,-0.489509,-0.10733,1,1,1,1,1
-120,2.153309,-0.470422,-0.101613,1,1,1,1,1
-80,2.156682,-0.452174,-0.095429,1,1,1,1,1
-40,2.158387,-0.435221,-0.087325,1,1,1,1,1
0,2.160639,-0.417899,-0.081275,1,1,1,1,1
