timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.235736,0.727376,0.12703,1,1,1,1,1
-360,1.288637,0.737196,0.128192,1,1,1,1,1
-320,1.341308,0.747913,0.132411,1,1,1,1,1
-280,1.393715,0.758871,0.13718,1,1,1,1,1
-240,1.446206,0.760753,0.138729,1,1,1,1,1
-200,1.496934,0.745381,0.148446,1,1,1,1,1
-160,1.547097,0.728254,0.154226,1,1,1,1,1
-120,1.584207,0.690313,0.16291,1,1,1,1,1
-80,1.619363,0.650458,0.170737,1,1,1,1,1
-40,1.653153,0.610123,0.182576,1,1,1,1,1
0,1.687922,0.57091,0.19431,1,1,1,1,1
