timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.184918,-0.763542,-0.76571,0,1,1,1,1
-360,3.190069,-0.756471,-0.743442,0,1,1,1,1
-320,3.196096,-0.745192,-0.714197,0,1,1,1,1
-280,3.206708,-0.733692,-0.679292,0,1,1,1,1
-240,3.217245,-0.727184,-0.641481,0,1,1,1,1
-200,3.224168,-0.7132,-0.60394,0,1,1,1,1
-160,3.233801,-0.701151,-0.566456,0,1,1,1,1
-120,3.247826,-0.690578,-0.530737,0,1,1,1,1
-80,3.253795,-0.677419,-0.494974,0,1,1,1,1
-40,3.2507,-0.658763,-0.463476,0,1,1,1,1
0,3.247896,-0.635497,-0.438732,0,1,1,1,1
