timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.215242,-0.543675,0.577627,1,1,1,1,1
-360,3.195991,-0.52989,0.575986,1,1,1,1,1
-320,3.173857,-0.514332,0.572976,1,1,1,1,1
-280,3.149443,-0.503283,0.570671,1,1,1,1,1
-240,3.127646,-0.505514,0.570762,1,1,1,1,1
-200,3.11347,-0.506833,0.571056,1,1,1,1,1
-160,3.106189,-0.507554,0.570555,1,1,1,1,1
-120,3.101188,-0.507623,0.570382,1,1,1,1,1
-80,3.097497,-0.507511,0.569508,1,1,1,1,1
-40,3.094348,-0.506546,0.568517,1,1,1,1,1
0,3.089609,-0.501295,0.564927,1,1,1,1,1
