timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.349745,-0.558192,0.378207,1,1,1,1,1
-360,1.374762,-0.557057,0.374086,1,1,1,1,1
-320,1.400332,-0.555321,0.369794,1,1,1,1,1
-280,1.42483,-0.549483,0.362051,1,1,1,1,1
-240,1.450887,-0.545947,0.356601,1,1,1,1,1
-200,1.476575,-0.551215,0.351473,1,1,1,1,1
-160,1.500816,-0.549314,0.344692,1,1,1,1,1
-120,1.516349,-0.526957,0.341478,1,1,1,1,1
-80,1.527219,-0.501212,0.337359,1,1,1,1,1
-40,1.537709,-0.475525,0.330625,1,1,1,1,1
0,1.549298,-0.450133,0.324045,1,1,1,1,1
