timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.951041,0.881927,-0.46556,1,1,1,1,1
-360,2.996375,0.858012,-0.44909,1,1,1,1,1
-320,3.042426,0.839088,-0.428431,1,1,1,1,1
-280,3.075287,0.813034,-0.421595,1,1,1,1,1
-240,3.073326,0.769059,-0.409425,1,1,1,1,1
-200,3.080373,0.735373,-0.389127,1,1,1,1,1
-160,3.080312,0.691384,-0.377048,1,1,1,1,1
-120,3.080789,0.647737,-0.360361,1,1,1,1,1
-80,3.079243,0.604401,-0.347269,1,1,1,1,1
-40,3.080747,0.562213,-0.33487,1,1,1,1,1
0,3.080309,0.521381,-0.326378,1,1,1,1,1
