timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.471457,0.266942,-0.463838,0,1,1,1,1
-360,1.489591,0.256077,-0.457093,0,1,1,1,1
-320,1.504662,0.24254,-0.449121,0,1,1,1,1
-280,1.518472,0.227967,-0.444011,0,1,1,1,1
-240,1.530876,0.21275,-0.438892,0,1,1,1,1
-200,1.543715,0.197585,-0.434299,0,1,1,1,1
-160,1.55698,0.184037,-0.42731,0,1,1,1,1
-120,1.571017,0.171126,-0.420426,0,1,1,1,1
-80,1.585318,0.159235,-0.412576,0,1,1,1,1
-40,1.59877,0.146076,-0.405532,0,1,1,1,1
0,1.610452,0.130443,-0.399713,0,1,1,1,1
