timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.534109,0.974653,2.314738,0,1,1,1,1
-360,4.552527,0.953458,2.29314,0,1,1,1,1
-320,4.566601,0.933441,2.271212,0,1,1,1,1
-280,4.552695,0.915751,2.244754,0,1,1,1,1
-240,4.542828,0.8951,2.219803,0,1,1,1,1
-200,4.535598,0.875441,2.194046,0,1,1,1,1
-160,4.521318,0.858249,2.170702,0,1,1,1,1
-120,4.510364,0.84074,2.147063,0,1,1,1,1
-80,4.501465,0.822776,2.124138,0,1,1,1,1
-40,4.488653,0.804224,2.105018,0,1,1,1,1
0,4.476723,0.787012,2.08484,0,1,1,1,1
