timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.355878,-0.008197,-0.810112,0,1,1,1,1
-360,2.365195,-0.017945,-0.789171,0,1,1,1,1
-320,2.373569,-0.02689,-0.767247,0,1,1,1,1
-280,2.383214,-0.021508,-0.746057,0,1,1,1,1
-240,2.395327,-0.014903,-0.726694,0,1,1,1,1
-200,2.406206,-0.006327,-0.70939,0,1,1,1,1
-160,2.415131,0.003158,-0.690778,0,1,1,1,1
-120,2.425022,0.016295,-0.667688,0,1,1,1,1
-80,2.426476,0.037853,-0.651858,0,1,1,1,1
-40,2.429417,0.056884,-0.639103,0,1,1,1,1
0,2.435085,0.073324,-0.628257,0,1,1,1,1
