timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.542126,0.814782,0.457752,1,1,1,1,1
-360,2.541313,0.81278,0.457078,1,1,1,1,1
-320,2.540907,0.810396,0.456133,1,1,1,1,1
-280,2.54091,0.809522,0.455853,1,1,1,1,1
-240,2.540507,0.808719,0.455648,1,1,1,1,1
-200,2.540326,0.808162,0.455342,1,1,1,1,1
-160,2.541438,0.809191,0.455221,1,1,1,1,1
-120,2.543042,0.810138,0.455382,1,1,1,1,1
-80,2.544545,0.811292,0.455515,1,1,1,1,1
-40,2.546418,0.814021,0.456125,1,1,1,1,1
0,2.549296,0.818394,0.457734,1,1,1,1,1
