timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.80747,0.309055,-0.001096,1,1,1,1,1
-360,0.829883,0.321127,-0.002381,1,1,1,1,1
-320,0.851328,0.330036,-0.000797,1,1,1,1,1
-280,0.871685,0.340829,-0.003071,1,1,1,1,1
-240,0.892046,0.349147,-0.002065,1,1,1,1,1
-200,0.912478,0.354794,-0.003895,1,1,1,1,1
-160,0.931735,0.362357,-0.006171,1,1,1,1,1
-120,0.950191,0.36989,-0.010177,1,1,1,1,1
-80,0.970064,0.373169,-0.011376,1,1,1,1,1
-40,0.988808,0.37847,-0.010823,1,1,1,1,1
0,1.007454,0.38042,-0.011458,1,1,1,1,1
