timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.980775,0.701743,-0.534446,0,0,1,1,1
-360,3.971841,0.68591,-0.510675,0,0,1,1,1
-320,3.965434,0.669904,-0.48284,0,0,1,1,1
-280,3.958702,0.65641,-0.452505,0,0,1,1,1
-240,3.950162,0.63897,-0.426866,0,0,1,1,1
-200,3.951815,0.61826,-0.409062,0,0,1,1,1
-160,3.955266,0.600054,-0.399134,0,0,1,1,1
-120,3.957925,0.587219,-0.39199,0,0,1,1,1
-80,3.960386,0.578508,-0.38856,0,0,1,1,1
-40,3.962425,0.57162,-0.384109,0,0,1,1,1
0,3.960919,0.564823,-0.376133,0,0,1,1,1
