timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.722372,0.679023,0.632713,1,1,1,1,1
-360,2.703052,0.668039,0.632529,1,1,1,1,1
-320,2.691869,0.652798,0.632902,1,1,1,1,1
-280,2.697443,0.631734,0.636841,1,1,1,1,1
-240,2.704358,0.611153,0.640113,1,1,1,1,1
-200,2.709699,0.589508,0.64035,1,1,1,1,1
-160,2.714872,0.567582,0.642324,1,1,1,1,1
-120,2.719166,0.545303,0.644202,1,1,1,1,1
-80,2.708201,0.533313,0.635094,1,1,1,1,1
-40,2.697417,0.533655,0.615153,1,1,1,1,1
0,2.687573,0.534053,0.59412,1,1,1,1,1
