timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.8432,0.969382,0.174701,0,0,0,1,1
-360,1.880468,0.948666,0.175561,0,0,0,1,1
-320,1.922072,0.924688,0.177411,0,0,0,1,1
-280,1.968364,0.898941,0.177529,0,0,0,1,1
-240,2.01654,0.875026,0.173648,0,0,0,1,1
-200,2.064687,0.850906,0.172853,0,0,0,1,1
-160,2.110353,0.822674,0.168155,0,0,0,1,1
-120,2.132026,0.799933,0.169066,0,0,0,1,1
-80,2.088575,0.790224,0.176386,0,0,0,1,1
-40,2.053946,0.7929,0.173615,0,0,0,1,1
0,2.029162,0.796823,0.168427,0,0,0,1,1
