timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.545335,-1.427211,-0.618073,1,1,1,1,1
-360,2.546338,-1.410639,-0.607025,1,1,1,1,1
-320,2.545365,-1.392618,-0.597917,1,1,1,1,1
-280,2.541979,-1.376339,-0.587451,1,1,1,1,1
-240,2.539191,-1.360842,-0.578639,1,1,1,1,1
-200,2.535861,-1.346306,-0.571713,1,1,1,1,1
-160,2.533775,-1.333052,-0.565445,1,1,1,1,1
-120,2.530041,-1.321498,-0.558404,1,1,1,1,1
-80,2.52715,-1.310172,-0.550476,1,1,1,1,1
-40,2.524077,-1.296659,-0.543631,1,1,1,1,1
0,2.521016,-1.282205,-0.535161,1,1,1,1,1
