timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.590852,0.390666,0.407348,0,1,1,1,1
-360,3.577887,0.380567,0.405509,0,1,1,1,1
-320,3.565432,0.369208,0.401538,0,1,1,1,1
-280,3.554783,0.35589,0.397963,0,1,1,1,1
-240,3.546071,0.341455,0.394033,0,1,1,1,1
-200,3.536357,0.32843,0.38936,0,1,1,1,1
-160,3.527654,0.315074,0.385306,0,1,1,1,1
-120,3.511927,0.311143,0.381258,0,1,1,1,1
-80,3.490667,0.311894,0.375489,0,1,1,1,1
-40,3.466091,0.315861,0.367207,0,1,1,1,1
0,3.440818,0.319197,0.359943,0,1,1,1,1
