timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.511177,0.465535,0.591842,1,1,1,1,1
-360,1.527586,0.464889,0.59286,1,1,1,1,1
-320,1.545075,0.465097,0.594209,1,1,1,1,1
-280,1.562421,0.467683,0.595118,1,1,1,1,1
-240,1.578763,0.471247,0.593861,1,1,1,1,1
-200,1.594399,0.474151,0.593169,1,1,1,1,1
-160,1.609913,0.476654,0.593172,1,1,1,1,1
-120,1.624713,0.479763,0.593173,1,1,1,1,1
-80,1.638825,0.482332,0.593343,1,1,1,1,1
-40,1.652999,0.483751,0.592895,1,1,1,1,1
0,1.666938,0.485156,0.592883,1,1,1,1,1
