timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.908671,-0.554977,0.203524,0,0,1,1,1
-360,1.948596,-0.559192,0.208821,0,0,1,1,1
-320,1.990742,-0.566761,0.199002,0,0,1,1,1
-280,2.035177,-0.554027,0.196343,0,0,1,1,1
-240,2.079107,-0.549432,0.211322,0,0,1,1,1
-200,2.11945,-0.525229,0.211262,0,0,1,1,1
-160,2.13419,-0.48364,0.195251,0,0,1,1,1
-120,2.149862,-0.448877,0.177871,0,0,1,1,1
-80,2.161374,-0.41443,0.167543,0,0,1,1,1
-40,2.166709,-0.383986,0.152503,0,0,1,1,1
0,2.168201,-0.356681,0.134294,0,0,1,1,1
