timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.656205,1.412512,0.801274,0,1,1,1,1
-360,3.678188,1.398777,0.794248,0,1,1,1,1
-320,3.697916,1.381291,0.78587,0,1,1,1,1
-280,3.720349,1.362837,0.774788,0,1,1,1,1
-240,3.729428,1.339294,0.763979,0,1,1,1,1
-200,3.719211,1.320796,0.758601,0,1,1,1,1
-160,3.709216,1.308093,0.755626,0,1,1,1,1
-120,3.699687,1.29769,0.751896,0,1,1,1,1
-80,3.692638,1.287402,0.74851,0,1,1,1,1
-40,3.686596,1.278322,0.745764,0,1,1,1,1
0,3.677247,1.27567,0.742902,0,1,1,1,1
