timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.310464,-0.022712,0.908349,0,1,1,1,1
-360,2.319254,-0.018582,0.905679,0,1,1,1,1
-320,2.323431,-0.010611,0.905926,0,1,1,1,1
-280,2.327412,-0.002985,0.905581,0,1,1,1,1
-240,2.330671,0.00497,0.905721,0,1,1,1,1
-200,2.334009,0.012912,0.905545,0,1,1,1,1
-160,2.339852,0.019065,0.903883,0,1,1,1,1
-120,2.350961,0.023296,0.901271,0,1,1,1,1
-80,2.365577,0.028178,0.898479,0,1,1,1,1
-40,2.383222,0.034231,0.895659,0,1,1,1,1
0,2.402917,0.043029,0.890248,0,1,1,1,1
