timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.652656,1.387877,-0.569278,1,1,1,1,1
-360,4.667524,1.386799,-0.566282,1,1,1,1,1
-320,4.680639,1.387723,-0.559799,1,1,1,1,1
-280,4.694658,1.389357,-0.554763,1,1,1,1,1
-240,4.708295,1.39238,-0.548797,1,1,1,1,1
-200,4.7251,1.394565,-0.544206,1,1,1,1,1
-160,4.740977,1.395645,-0.537819,1,1,1,1,1
-120,4.75752,1.39499,-0.534353,1,1,1,1,1
-80,4.773879,1.394834,-0.529577,1,1,1,1,1
-40,4.790106,1.395391,-0.524176,1,1,1,1,1
0,4.806599,1.396584,-0.518693,1,1,1,1,1
