timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.087158,0.14851,1.507545,0,0,0,1,1
-360,3.107103,0.128097,1.495279,0,0,0,1,1
-320,3.12294,0.1078,1.477018,0,0,0,1,1
-280,3.142168,0.090746,1.45888,0,0,0,1,1
-240,3.159225,0.07262,1.439534,0,0,0,1,1
-200,3.177902,0.053525,1.423448,0,0,0,1,1
-160,3.193743,0.03579,1.409571,0,0,0,1,1
-120,3.211105,0.020583,1.396796,0,0,0,1,1
-80,3.232285,0.010586,1.382536,0,0,0,1,1
-40,3.252553,0.002297,1.366013,0,0,0,1,1
0,3.268353,-0.006902,1.348234,0,0,0,1,1
