timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.126249,-0.33589,1.46948,1,1,1,1,1
-360,3.131569,-0.327214,1.463177,1,1,1,1,1
-320,3.139005,-0.317649,1.455959,1,1,1,1,1
-280,3.150273,-0.315678,1.447815,1,1,1,1,1
-240,3.160369,-0.315766,1.439522,1,1,1,1,1
-200,3.170146,-0.31646,1.432978,1,1,1,1,1
-160,3.177594,-0.318935,1.426921,1,1,1,1,1
-120,3.183728,-0.320606,1.421405,1,1,1,1,1
-80,3.18864,-0.321585,1.417668,1,1,1,1,1
-40,3.191956,-0.316892,1.414059,1,1,1,1,1
0,3.196522,-0.312074,1.409651,1,1,1,1,1
