timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.710963,0.177819,0.115784,1,1,1,1,1
-360,0.71698,0.173699,0.116509,1,1,1,1,1
-320,0.728849,0.166884,0.117222,1,1,1,1,1
-280,0.744875,0.158537,0.117215,1,1,1,1,1
-240,0.763825,0.146468,0.117107,1,1,1,1,1
-200,0.786886,0.131928,0.116611,1,1,1,1,1
-160,0.813477,0.114433,0.119355,1,1,1,1,1
-120,0.844491,0.095417,0.123339,1,1,1,1,1
-80,0.880435,0.07551,0.128813,1,1,1,1,1
-40,0.920874,0.053666,0.132269,1,1,1,1,1
0,0.966894,0.033255,0.136576,1,1,1,1,1
