timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.790428,-0.537339,0.410286,1,1,1,1,1
-360,1.795218,-0.532028,0.413203,1,1,1,1,1
-320,1.797318,-0.527216,0.415626,1,1,1,1,1
-280,1.791687,-0.520435,0.418051,1,1,1,1,1
-240,1.784211,-0.50964,0.421492,1,1,1,1,1
-200,1.774652,-0.495091,0.426192,1,1,1,1,1
-160,1.76328,-0.475863,0.428485,1,1,1,1,1
-120,1.774651,-0.458217,0.434714,1,1,1,1,1
-80,1.78942,-0.445977,0.441543,1,1,1,1,1
-40,1.800007,-0.434765,0.448818,1,1,1,1,1
0,1.808601,-0.42535,0.454255,1,1,1,1,1
