timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.118982,-0.544804,0.03108,0,1,1,1,1
-360,1.14362,-0.545195,0.033367,0,1,1,1,1
-320,1.167476,-0.54665,0.037478,0,1,1,1,1
-280,1.19081,-0.548515,0.039774,0,1,1,1,1
-240,1.213532,-0.550906,0.041965,0,1,1,1,1
-200,1.235836,-0.554955,0.042788,0,1,1,1,1
-160,1.254836,-0.557314,0.043577,0,1,1,1,1
-120,1.270876,-0.559782,0.043657,0,1,1,1,1
-80,1.286526,-0.563105,0.04378,0,1,1,1,1
-40,1.302214,-0.566149,0.042816,0,1,1,1,1
0,1.318088,-0.567117,0.04301,0,1,1,1,1
