timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.225705,0.736219,-0.314846,0,1,1,1,1
-360,1.271542,0.736975,-0.303015,0,1,1,1,1
-320,1.291495,0.745144,-0.306879,0,1,1,1,1
-280,1.255142,0.723156,-0.302843,0,1,1,1,1
-240,1.224926,0.705949,-0.299339,0,1,1,1,1
-200,1.201189,0.694094,-0.297069,0,1,1,1,1
-160,1.186111,0.683391,-0.293042,0,1,1,1,1
-120,1.188287,0.676659,-0.288317,0,1,1,1,1
-80,1.209671,0.681862,-0.281885,0,1,1,1,1
-40,1.234062,0.688442,-0.275185,0,1,1,1,1
0,1.26216,0.69471,-0.269383,0,1,1,1,1
