timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.060692,0.930707,-0.105838,0,0,0,1,1
-360,4.060432,0.928988,-0.107112,0,0,0,1,1
-320,4.0601,0.927504,-0.108436,0,0,0,1,1
-280,4.055018,0.928031,-0.110777,0,0,0,1,1
-240,4.039952,0.931856,-0.107308,0,0,0,1,1
-200,4.019146,0.9302,-0.107987,0,0,0,1,1
-160,3.993817,0.930198,-0.108547,0,0,0,1,1
-120,3.964677,0.929562,-0.10773,0,0,0,1,1
-80,3.932023,0.929771,-0.107568,0,0,0,1,1
-40,3.896182,0.926777,-0.107042,0,0,0,1,1
0,3.857639,0.92315,-0.10661,0,0,0,1,1
