timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.156567,0.693776,0.028684,0,0,1,1,1
-360,1.164297,0.699935,0.026017,0,0,1,1,1
-320,1.179944,0.704112,0.026138,0,0,1,1,1
-280,1.194858,0.700234,0.025487,0,0,1,1,1
-240,1.20785,0.690538,0.02509,0,0,1,1,1
-200,1.219568,0.680001,0.024701,0,0,1,1,1
-160,1.231678,0.669774,0.024422,0,0,1,1,1
-120,1.246907,0.656898,0.024438,0,0,1,1,1
-80,1.264251,0.643203,0.02451,0,0,1,1,1
-40,1.28354,0.630745,0.029313,0,0,1,1,1
0,1.306387,0.615735,0.036856,0,0,1,1,1
