timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.086628,0.396653,0.091035,0,1,1,1,1
-360,2.088429,0.392027,0.091055,0,1,1,1,1
-320,2.091032,0.386778,0.090781,0,1,1,1,1
-280,2.094235,0.38568,0.091222,0,1,1,1,1
-240,2.09521,0.386568,0.091567,0,1,1,1,1
-200,2.094949,0.386875,0.091578,0,1,1,1,1
-160,2.094713,0.387223,0.091334,0,1,1,1,1
-120,2.094491,0.387601,0.091114,0,1,1,1,1
-80,2.094188,0.387907,0.091164,0,1,1,1,1
-40,2.093902,0.387066,0.090455,0,1,1,1,1
0,2.095278,0.381488,0.089941,0,1,1,1,1
