timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.932709,0.003294,0.022243,1,1,1,1,1
-360,0.94409,0.010818,0.021125,1,1,1,1,1
-320,0.957123,0.020854,0.020737,1,1,1,1,1
-280,0.97045,0.034028,0.017747,1,1,1,1,1
-240,0.985625,0.046914,0.016361,1,1,1,1,1
-200,0.99808,0.058778,0.01475,1,1,1,1,1
-160,1.008424,0.068618,0.01375,1,1,1,1,1
-120,1.017694,0.074863,0.01354,1,1,1,1,1
-80,1.026293,0.083884,0.012916,1,1,1,1,1
-40,1.036051,0.095029,0.012295,1,1,1,1,1
0,1.047263,0.107516,0.012426,1,1,1,1,1
