timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.299227,-1.531098,1.051577,1,1,1,1,1
-360,4.28305,-1.521541,1.032007,1,1,1,1,1
-320,4.266588,-1.512214,1.013351,1,1,1,1,1
-280,4.249506,-1.503747,0.995815,1,1,1,1,1
-240,4.23454,-1.493679,0.978202,1,1,1,1,1
-200,4.218078,-1.484578,0.962338,1,1,1,1,1
-160,4.203419,-1.474679,0.945943,1,1,1,1,1
-120,4.188105,-1.465077,0.930934,1,1,1,1,1
-80,4.174787,-1.456524,0.914336,1,1,1,1,1
-40,4.161195,-1.452009,0.898398,1,1,1,1,1
0,4.148823,-1.444622,0.883789,1,1,1,1,1
