timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.234898,-0.333443,0.22144,0,1,1,1,1
-360,1.241875,-0.349054,0.243052,0,1,1,1,1
-320,1.255796,-0.362469,0.261174,0,1,1,1,1
-280,1.272356,-0.377822,0.275254,0,1,1,1,1
-240,1.288387,-0.391789,0.291442,0,1,1,1,1
-200,1.302982,-0.407582,0.30753,0,1,1,1,1
-160,1.318694,-0.420449,0.324698,0,1,1,1,1
-120,1.335684,-0.433787,0.340383,0,1,1,1,1
-80,1.355097,-0.445043,0.35462,0,1,1,1,1
-40,1.372262,-0.459826,0.362585,0,1,1,1,1
0,1.384022,-0.470742,0.37164,0,1,1,1,1
