timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.631179,-0.055472,-0.48984,1,1,1,1,1
-360,4.632039,-0.054807,-0.484618,1,1,1,1,1
-320,4.632879,-0.054348,-0.480075,1,1,1,1,1
-280,4.634751,-0.053268,-0.475511,1,1,1,1,1
-240,4.638353,-0.050572,-0.468467,1,1,1,1,1
-200,4.642241,-0.047188,-0.460439,1,1,1,1,1
-160,4.646339,-0.044029,-0.452394,1,1,1,1,1
-120,4.649904,-0.040856,-0.444062,1,1,1,1,1
-80,4.653698,-0.037402,-0.435939,1,1,1,1,1
-40,4.653607,-0.03131,-0.428926,1,1,1,1,1
0,4.652033,-0.024801,-0.423225,1,1,1,1,1
